feature,feature_type,target,n,k_levels,H_or_chi2,p_value,effect_size,abs_effect_size,mutual_info,spearman_rho,spearman_p,pearson_r,pearson_p,level,level_mean,level_median,level_hit_rate,level_count
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Shravana|PURNA,0.3333333333333333,,0.3333333333333333,15.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Shravana|NANDA,0.2413793103448276,,0.2413793103448276,29.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Shravana|JAYA,0.43478260869565216,,0.43478260869565216,23.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Ashwini|JAYA,0.34782608695652173,,0.34782608695652173,23.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Purva_Bhadrapada|BHADRA,0.4,,0.4,25.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Dhanishtha|JAYA,0.2222222222222222,,0.2222222222222222,27.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Jyeshtha|PURNA,0.375,,0.375,24.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Jyeshtha|NANDA,0.375,,0.375,24.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Jyeshtha|JAYA,0.4,,0.4,20.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Jyeshtha|BHADRA,0.27586206896551724,,0.27586206896551724,29.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Hasta|RIKTA,0.28,,0.28,25.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Hasta|PURNA,0.3870967741935484,,0.3870967741935484,31.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Hasta|NANDA,0.32,,0.32,25.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Hasta|JAYA,0.24,,0.24,25.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Hasta|BHADRA,0.21739130434782608,,0.21739130434782608,23.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Dhanishtha|RIKTA,0.2222222222222222,,0.2222222222222222,27.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Dhanishtha|PURNA,0.11764705882352941,,0.11764705882352941,17.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Dhanishtha|NANDA,0.3888888888888889,,0.3888888888888889,18.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Dhanishtha|BHADRA,0.18518518518518517,,0.18518518518518517,27.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Krittika|BHADRA,0.07142857142857142,,0.07142857142857142,28.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Chitra|RIKTA,0.4,,0.4,20.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Chitra|PURNA,0.2692307692307692,,0.2692307692307692,26.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Chitra|NANDA,0.38461538461538464,,0.38461538461538464,26.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Chitra|JAYA,0.4166666666666667,,0.4166666666666667,24.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Chitra|BHADRA,0.38095238095238093,,0.38095238095238093,21.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Bharani|RIKTA,0.43478260869565216,,0.43478260869565216,23.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Bharani|PURNA,0.21739130434782608,,0.21739130434782608,23.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Bharani|NANDA,0.2,,0.2,25.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Bharani|JAYA,0.14285714285714285,,0.14285714285714285,21.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Bharani|BHADRA,0.20833333333333334,,0.20833333333333334,24.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Ashwini|RIKTA,0.2,,0.2,25.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Ashwini|PURNA,0.22727272727272727,,0.22727272727272727,22.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Jyeshtha|RIKTA,0.28,,0.28,25.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Krittika|JAYA,0.21739130434782608,,0.21739130434782608,23.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Purva_Ashadha|RIKTA,0.25925925925925924,,0.25925925925925924,27.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Mula|JAYA,0.3103448275862069,,0.3103448275862069,29.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Purva_Ashadha|PURNA,0.4230769230769231,,0.4230769230769231,26.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Purva_Ashadha|NANDA,0.2692307692307692,,0.2692307692307692,26.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Purva_Ashadha|JAYA,0.2631578947368421,,0.2631578947368421,19.0
