date,c_paksha,c_tithi,c_nak_qual,c_dasha,c_sarva,c_ju_dig,c_paksha_moon,c_eclipse,c_war,c_gandanta,c_yogi,c_jusa,coherence_direction,coherence_magnitude,fwd_vol_5d,fwd_dir_3d,corr_mag_vol_rho,corr_mag_vol_p,corr_dir_fwddir_rho,corr_dir_fwddir_p
1996-05-06,-1,0,-1,-1,0,1,0,0,0,-1,1,1,-1,1,0.2899146218232064,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-07,-1,0,-1,-1,0,1,0,0,0,0,1,1,0,0,0.2551354558602064,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-08,-1,1,0,-1,0,1,0,0,0,0,1,1,2,2,0.2670727611043005,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-09,-1,0,0,-1,0,1,0,0,0,0,0,1,0,0,0.2669074802824877,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-10,-1,0,0,-1,0,1,0,0,0,0,0,1,0,0,0.2072032748552877,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-13,-1,1,0,-1,0,1,0,0,0,0,0,1,1,1,0.2363921858474256,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-14,-1,0,1,-1,0,1,0,0,0,0,0,1,1,1,0.2239448794610027,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-15,-1,0,1,-1,0,1,0,0,0,0,0,1,1,1,0.1642213572393403,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-16,-1,-1,-1,-1,0,1,0,0,0,0,0,1,-2,2,0.1687301152538517,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-17,-1,0,0,-1,0,1,-1,0,0,0,0,1,-1,1,0.3010642279798119,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-20,1,0,1,-1,0,1,1,0,0,0,0,1,4,4,0.2632683009595119,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-21,1,-1,-1,-1,0,1,1,0,0,0,0,1,1,1,0.2511395775642832,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-22,1,0,0,-1,0,1,1,0,0,0,0,1,3,3,0.2023215322508677,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-23,1,1,1,-1,0,1,1,0,0,0,0,1,5,5,0.2331497853417197,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-24,1,0,-1,-1,0,1,1,0,0,0,0,1,2,2,0.1693232311252885,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-27,1,0,0,-1,0,1,1,0,0,0,0,1,3,3,0.1640388176266626,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-28,1,0,1,-1,0,1,1,0,-1,0,0,1,3,3,0.2896486520191632,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-29,1,1,1,-1,0,1,1,0,-1,0,0,1,4,4,0.3087191636441249,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-30,1,0,0,-1,0,1,1,0,-1,0,-1,1,1,1,0.3072486241503865,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-05-31,1,-1,0,-1,0,1,1,0,-1,0,1,1,2,2,0.2681078431986288,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-06-03,-1,0,-1,-1,0,1,0,0,0,0,1,1,0,0,0.2707593703944884,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-06-04,-1,0,-1,-1,0,1,0,0,0,0,0,1,-1,1,0.1797761309852338,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-06-05,-1,-1,0,-1,0,1,0,0,0,0,1,1,0,0,0.126565720835938,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-06-06,-1,0,0,-1,0,1,0,0,0,0,0,1,0,0,0.1319106128663758,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-06-07,-1,0,0,-1,0,1,0,0,0,0,-1,1,-1,1,0.1026744316928361,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-06-10,-1,0,1,-1,0,1,0,0,0,0,0,1,1,1,0.0817932038345537,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-06-11,-1,1,1,-1,0,1,0,0,0,-1,0,1,1,1,0.1151158355391762,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-06-12,-1,0,1,-1,0,1,0,0,0,0,0,1,1,1,0.1052856736118732,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-06-13,-1,0,-1,-1,0,1,0,0,0,0,0,1,-1,1,0.1506584088822654,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-06-14,-1,-1,0,-1,0,1,0,0,-1,0,0,1,-2,2,0.2076563063089318,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-06-17,1,0,-1,-1,0,1,1,0,-1,0,0,1,1,1,0.2178223520503546,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-06-18,1,0,0,-1,0,1,1,0,0,0,0,1,3,3,0.2229918624689622,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
1996-06-19,1,0,1,-1,0,1,1,0,0,0,0,1,4,4,0.221407515657443,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
